page_size,stockCode,x1,x2,x3,x4,x5,total_words_num
251,300130,0.00024827372177826056,0.0005508573201955156,0.0024129102335324697,1.5517107611141285e-05,0.00024051516797268989,128890
99,300135,0.0006134969325153375,0.0010978366160800774,0.0010009686793671295,3.228931223764934e-05,0.00019373587342589604,30970
94,300138,0.0007947639083683964,0.0008882655446470313,0.0031323048153342682,0.0,0.00018700327255726976,21390
192,300140,0.000937764461014158,0.0076164772077491364,0.0038882916676196795,0.00011436151963587292,0.0005718075981793646,43721
524,300145,0.0011168597526004722,0.008922803861316204,0.0022940903026388076,0.0002716685884703851,0.000917636121055523,165643
275,300149,0.0006396139646350152,0.00032385517196709633,0.00087440896431116,3.238551719670963e-05,0.0001943131031802578,123512
323,300151,0.0001841950916855305,0.0008434196303495344,0.0001308754598818243,0.0,2.908343552929429e-05,206303
1014,300158,0.0002699084666119604,0.0005361940007861764,0.0003242524531781269,2.8983459501955478e-05,0.00023186767601564382,552039
64,300159,0.0005679513184584179,0.0007302231237322516,0.002434077079107505,0.00032454361054766733,0.0,12325
1324,300162,0.0004581340611766531,0.0057909114928625625,0.0026494207876512268,5.332777431685909e-05,0.00017695125114230517,412543
150,300169,0.0005633273870998028,0.0030044127311989483,0.004381435232998466,6.25919318999781e-05,0.00043814352329984665,31953
116,300173,0.0003794106487922094,0.0024661692171493613,0.0036202099405589984,3.161755406601745e-05,0.0004742633109902618,63256
479,300185,0.00022275258552108195,0.0017501988862370723,0.003564041368337311,0.00017501988862370725,7.955449482895784e-05,62850
299,300193,0.0002781607527271848,0.0017899039740705803,0.001838279757153569,2.4187891541494327e-05,0.00020559707810270179,82686
242,300194,0.000821414992935831,0.0007087637939046313,0.0019009889836514948,1.408139987889996e-05,0.00022530239806239937,213047
342,300201,0.0006220682930109787,0.0006725062627145716,0.0008238201718253501,0.0,0.00010928226769111788,118958
428,300202,0.00024231305115401591,0.0007788633787093369,0.001600996945124748,8.654037541214854e-06,0.00014711863820065252,115553
334,300217,0.00048039614204944384,0.002180259413916707,0.0036399246147592475,7.390709877683752e-05,0.00018476774694209378,54122
183,300218,0.001882259702305768,0.002204225177700176,0.006365009782797137,0.0,0.0009658964261832231,40377
88,300222,0.00031456432840515884,0.0011324315822585718,0.007172066687637622,0.0,0.0004403900597672224,15895
109,300227,0.0009160654986831558,0.00034352456200618345,0.004179548837741898,5.725409366769724e-05,5.725409366769724e-05,17466
294,300228,0.0002567140600315956,0.0021919431279620854,0.004383886255924171,1.9747235387045812e-05,5.924170616113744e-05,50640
1949,300232,0.00029567440281725996,0.005450750986465272,0.002673002673002673,7.027239170096314e-05,0.00026650473079044507,754208
791,300233,0.00036243139691415554,0.0007041524282903593,0.0031376203789996895,3.106554830692762e-05,0.0011597804701252976,96570
322,300236,0.0005231617996765909,0.0007768160055803925,0.004090174070198802,1.58533878689876e-05,0.00023780081803481405,63078
260,300252,0.00024345709068776628,0.00045213459699156597,0.001078167115902965,3.477958438396661e-05,0.0,57505
939,300272,0.00046444072891861307,0.002164575275990385,0.00044755197513975445,7.318459970838752e-05,0.0006783649434508228,355266
127,300276,0.00039217395093468126,0.0020915944049849666,0.004183188809969933,8.714976687437362e-05,8.714976687437362e-05,22949
436,300283,0.0007260406582768635,0.0033001848103493795,0.004334242717592185,0.00022001232068995864,0.00036302032913843176,90904
156,300285,0.0003008725303379801,0.0006619195667435563,0.001805235182027881,0.0,4.0116337378397355e-05,49855
812,300286,0.0019150174432403786,0.00824530430570051,0.003121250841274641,0.0002275912071762759,5.202084735457735e-05,307569
209,300301,0.00022272707024811796,0.004320905162813488,0.001403180542563143,0.00011136353512405898,0.00028954519132255333,44898
475,300306,0.00012533193379340597,0.003235130541042292,0.0027103030682824043,4.699947517252724e-05,1.5666491724175747e-05,127661
121,300323,0.0006454736162659351,0.0016136840406648378,0.003792157495562369,0.0,8.068420203324189e-05,12394
371,300334,0.0013833207382834014,0.009721670744047237,0.004188387790913632,0.0002305534563805669,0.0008837882494588398,78073
252,300338,0.00048383115280177736,0.0015008639842014318,0.0011256479881510738,5.924463095531967e-05,0.00041471241668723774,101275
493,300340,0.0006338789664044148,0.0022372198814273464,0.0049684924866698985,0.00018643499011894552,0.0005499832208508893,107276
149,300351,0.001309964766464902,0.0004065407895925558,0.008989068569879844,0.0,0.0008130815791851115,22138
100,300356,0.0008650519031141869,0.0043664524633382764,0.0015241390673916627,0.0,0.00020596473883671115,24276
411,300361,0.0012032535977282571,0.0008823859716673887,0.004203365901397378,0.0,0.0003208676260608686,62331
89,300368,0.0004302463160159191,0.0018285468430676562,0.006077229213724857,0.0,5.378078950198989e-05,18594
420,300372,0.0011017686285879965,0.0017686285879965208,0.0027979124383879384,0.00011597564511452595,8.698173383589446e-05,68980
735,300381,0.001042314931829549,0.0011339470137486302,0.0013133931741734976,6.872406143931093e-05,0.00025580622869076844,261917
130,300394,0.00039901334881021474,0.0007617527568195008,0.003010737086477075,0.0,0.0002539175856065003,27568
90,300395,0.0008974116757982241,0.0011808048365766106,0.006848668052144341,9.446438692612885e-05,0.0008974116757982241,21172
92,300398,0.0003804933730737523,0.0007609867461475046,0.0027268691736952247,0.0,0.00025366224871583486,15769
69,300400,0.0,0.001258766408919259,0.004585506203920158,8.991188635137565e-05,8.991188635137565e-05,11122
1427,300406,0.0001585221272329851,0.0001942454235108409,0.002625662276422401,1.7861648138927898e-05,8.037741662517554e-05,447887
63,300408,0.00010666666666666667,0.0011733333333333333,0.007893333333333334,0.0,0.00010666666666666667,9375
452,300409,6.729112833763997e-05,0.00040374677002583977,0.0008882428940568476,2.6916451335055986e-05,0.00014804048234280792,74304
257,300415,0.0003035744274069577,0.00338453191406906,0.00322305615481004,9.042642518505122e-05,0.00020022994148118485,154822
72,300429,0.001076531610882756,0.0013701311411235075,0.004208259933450773,0.0,0.0,10218
111,300437,0.00041288191577208916,0.0019611890999174236,0.001032204789430223,0.0,0.00020644095788604458,19376
392,300439,0.00032107579277390597,0.0001951637171762958,0.00123393834085658,2.5182415119522037e-05,6.925164157868561e-05,158841
172,300447,0.0005514288494599241,0.0007136138051834312,0.0034707580524830518,0.0,0.00025949592915761136,30829
589,300452,0.0005654625319609257,0.0008932668983150856,0.002032387071395791,8.195109158853996e-06,0.00013112174654166393,122024
150,300463,0.0008377854994437654,0.0004944307865569763,0.0019365205806814905,1.3734188515471563e-05,6.867094257735782e-05,72811
245,300466,0.0003996316438760794,0.0015116501311834309,0.0011641443538998836,3.475057772835474e-05,0.00019112817750595104,57553
231,300470,0.0004949025042066713,0.00019796100168266851,0.004404632287439375,0.0,4.949025042066713e-05,20206
106,300474,0.00010085389632219458,0.000571505412492436,0.001848988099240234,0.0,0.0,29746
164,300480,0.002254703778572539,0.001321722904680454,0.0064919919141657595,3.887420307883688e-05,0.00031099362463069506,25724
485,300484,0.00017798191474092148,0.00932395579158892,0.0011540117697717812,5.16721687957514e-05,1.7224056265250468e-05,174175
308,300485,0.0008733006042296072,0.00037764350453172205,0.002171450151057402,0.00011801359516616315,0.0003304380664652568,42368
341,300486,0.0002347564792788281,0.0007825215975960937,0.0011894328283460623,0.0,1.5650431951921874e-05,63896
781,300490,0.0003666213606123471,0.002530581586665713,0.004497818155805136,0.0003755633450175263,9.836182845697117e-05,223664
139,300491,0.0006235610130468151,0.0005755947812739831,0.004412893323100537,0.0,0.0001918649270913277,20848
161,300509,0.000554016620498615,0.004813019390581717,0.006717451523545706,3.462603878116344e-05,0.00024238227146814405,28880
681,300515,0.0001105063955576429,0.0004604433148235121,0.0021640835796705067,5.525319777882145e-05,0.0010406018915011374,108591
486,300527,0.0005462529150996911,0.00037817509506901697,0.002300565161669853,0.0,0.00021009727503834276,95194
570,300530,0.00188701891019657,0.005887765716267037,0.001766996506014456,0.00011335449283866322,0.0008868322086789534,149972
326,300534,0.0008949259778280354,0.0012903583866357721,0.0019563498119961704,1.3874821361674968e-05,0.0002219971417867995,144146
8728,600005,0.0006778889665443956,0.002608881455455361,0.004467327932157189,0.0001363706459013287,0.0003944441647436688,2522537
956,600010,0.00034167105619065243,0.00229204333527896,0.0002657441548149519,4.745431335981284e-06,0.0012290667160191526,210729
4500,600019,0.0007009878367281925,0.0026553089701726587,0.00466146612876206,8.616451861840172e-05,0.0006446891074317069,2913032
1317,600023,0.0005225826469899784,0.004512718899528043,0.002514928988639271,0.0002612913234949892,0.0005116955085110205,183703
804,600031,8.547610188751345e-05,0.00020112023973532577,0.001392757660167131,5.028005993383144e-06,0.0001257001498345786,198886
628,600069,0.0010421264283262224,0.0030037761757638172,0.001867654030372877,8.582217645039479e-05,0.0011279486047766172,244692
1699,600071,0.00037960066918824557,0.0010910677916787896,0.001738889292988071,4.091504218795461e-05,0.0002113943846377655,439936
92,600073,0.0005799202609641174,0.0011115138335145583,0.0030687447142684547,0.0,9.66533768273529e-05,41385
330,600075,0.0013416533851985917,0.009526639473423557,0.0067983107773485684,7.203508108448815e-05,0.0012696183041141036,111057
297,600078,0.0008488063660477454,0.0035649867374005304,0.0025251989389920423,8.488063660477454e-05,0.0003183023872679045,47125
938,600085,0.00029170677634841457,0.0005153486382155324,0.0009237381251033128,0.0,0.00014099160856840038,205686
1716,600101,0.0006732935982449646,0.0046583966668240166,0.0006161505991319233,0.00010683256355916412,0.0003130442560105739,402499
3395,600103,0.0010950613718670572,0.0019470747242615735,0.00015246554727059764,0.00010851959541024892,0.0005910282097136697,1115006
3021,600111,0.001148921093921347,0.002721306497055995,0.0023889460631316113,0.00019739172979265434,0.000256440537850286,592730
573,600116,0.0003226792926363742,0.002225010808701796,0.00022566460334700678,3.585325473737491e-05,0.00010755976421212473,474155
1052,600117,0.0005187004045026541,0.001903295839102481,0.0007655014034192396,7.111215223020258e-05,0.00029072321058818117,478118
553,600127,0.0003269612223990235,0.001504021623035508,0.0018636789676744338,1.0898707413300782e-05,0.00023977156309261722,91754
83,600143,0.0006489555871020077,0.0008111944838775097,0.0021496653822754004,0.0,0.0002433583451632529,24655
310,600157,0.00047954301131932295,0.0009748951329019203,0.0009748951329019203,0.000137012288948378,7.377584789528045e-05,189764
498,600165,0.0006715736313329393,0.0020415838392521357,0.0010476548648793854,0.00010745178101327029,0.000188040616773223,74452
254,600169,0.0004301306521856014,0.0006989623098016023,0.0056723479756976185,2.6883165761600087e-05,0.0005914296467552019,37198
2081,600184,0.0008755299117768501,0.0036793874317140713,0.004448989033177179,8.647209005203458e-05,0.00028319609492041326,462577
734,600192,0.0006676815426114361,0.002088507865288572,0.006473840237160484,1.6024357022674467e-05,0.0005020965200438,187215
318,600216,0.0009826093737814864,0.0022459642829291116,0.005115807533338532,7.79848709350386e-05,0.0009670123995944787,64115
747,600219,0.0002254113757607634,0.0034187391990382447,0.002667367946502367,1.878428131339695e-05,0.00028176421970095426,53236
556,600222,0.0014751322869579308,0.0009443081685450391,0.0012236892834991927,1.6762866897249213e-05,0.00041907167243123035,178967
782,600237,0.00011259268790915379,0.0011634577750612557,0.00040747829909979465,5.3615565671025614e-06,8.846568335719226e-05,373026
54,600243,0.0005242922055225446,0.001223348479552604,0.0028836071303739953,0.0,0.0,11444
167,600249,0.0005697875831889871,0.0005469960798614277,0.0027121888959795786,2.2791503327559487e-05,0.0005697875831889871,43876
193,600256,0.0015427229059289647,0.00266470320115003,0.005066442270607622,7.012376845131657e-05,0.0011219802952210651,57042
682,600268,0.0004504281319394084,0.0026575259784425097,0.004652922602934089,0.00012611987694303436,0.0005405137583272901,222011
331,600293,0.0004492749467083441,0.007876650129525011,0.0037949394434726087,0.00011470849703191764,0.0002198579526445088,104613
100,600295,0.0005573692172943706,0.0017251904344825755,0.002813387477771585,2.654139129973193e-05,0.00034503808689651514,37677
7163,600298,0.00045826279581644884,0.00200193791219705,0.0019232921518589135,4.587669353057959e-05,0.00019358956390925892,1983578
810,600302,0.0007111474802973181,0.0038966985221770855,0.004877367650258319,9.741746305442714e-05,0.0001493734433501216,307953
213,600305,0.0002895774396899294,0.0016260886997972958,0.0016260886997972958,0.0,0.0005123293163744905,44893
1031,600308,0.0011759562693380416,0.003399089735291227,0.0013555691865568204,5.4222767462272813e-05,0.0007625076674382114,295079
168,600328,0.0006591303731528403,0.0023530245579219673,0.0007370920301924235,4.252454020340905e-05,0.00014883589071193167,141095
551,600343,0.0008084567628170905,0.005880378906905441,0.002730448312155834,6.864255533352654e-05,0.00016779291303750934,131114
412,600352,0.000773343517280886,0.00300744701164789,0.002931067405002864,4.773725415314111e-05,0.0005060148940232958,104740
997,600356,0.0004870940212228073,0.0012519524016553147,0.0008695232114390609,2.0127852116644927e-05,0.00014492053523984348,248412
96,600367,0.0015778677746804818,0.002419397254510072,0.000525955924893494,0.00011834008310103614,0.0010650607479093252,76052
213,600378,0.0005759483950238058,0.004543592894076691,0.0016894486254031638,0.00019198279834126863,0.0003071724773460298,78132
1519,600379,0.0005941537237725324,0.0020844483945573556,0.002531291277725128,2.7006987444206018e-05,7.365542030238006e-05,407302
415,600380,0.0003363794360038123,0.00039244267533778104,0.0009530750686774682,3.114624407442707e-05,0.0001993359620763332,160533
267,600387,0.0024467530383859453,0.0026071958605751876,0.001042878344230075,2.005535277365529e-05,0.0007420480526252457,49862
2797,600399,0.0008971561357433442,0.001149003553221072,0.00022288094134610432,5.230058190432051e-05,0.0001754081054637211,1242816
532,600406,0.0008074449158341317,0.004960996304913097,0.00590529629122759,0.00010264130286027097,0.0006842753524018064,146140
346,600419,0.0014331720312262895,0.0027314572830430457,0.0004552428805071743,6.744338970476656e-05,0.00021919101654049132,59309
1710,600420,0.0008443486868922145,0.0011549137211514199,0.0018342747335934315,2.1836603971350376e-05,0.00021836603971350376,412152
776,600456,0.0004984190769901718,0.0017834057598554586,0.0018963288319860444,8.566577885768578e-05,8.95596778966715e-05,256812
847,600470,0.0011899880555506035,0.004385573957534809,0.001764926104861569,0.0002050166687465459,0.0006997308042001676,224372
853,600475,0.001285688531278762,0.0023531421089087305,0.002063743583417939,5.2186619350798456e-05,0.00030837547798199085,210782
72,600488,0.0023276240667545016,0.0031620553359683794,0.005753184014053579,0.0,0.001054018445322793,22770
5879,600489,0.001202771604131259,0.0003922081317819323,0.000339913714211008,5.22944175709243e-05,5.22944175709243e-05,38245
4889,600497,0.0008921324823229208,0.0020245044249511406,0.0018251706024816087,0.00013115775940991995,0.0003311408777181147,1540130
224,600513,0.00023229703046962716,7.743234348987572e-05,0.0005033102326841922,0.0,0.0,25829
1753,600516,0.000854744863807219,0.004278873384480717,0.001625388325352282,0.00017506822511714125,0.0012100303794861233,582630
1634,600521,0.0008329700778158057,0.0017867855555219873,0.002647809029740916,1.9421582125238993e-05,0.0003905895960742509,463402
398,600531,0.00046636271882504436,0.0013294817805310965,0.0013851668812863258,0.00024710263460132946,0.00018097657745449482,287330
9601,600535,0.0006440051520412163,0.0017537355488717328,0.0025317164562632956,0.000195292701582119,0.00029985050006982333,2821406
195,600538,0.0006919902132812693,0.001334552554185305,0.002273682129352742,2.471393618861676e-05,9.885574475446704e-05,40463
540,600547,0.0021536047921272197,0.0038222919489410254,0.0024245881765670683,0.00037081936818084577,0.0009983598374099694,70115
298,600558,0.0008323092391911518,0.00068707406993632,0.0013238744274382752,1.675790414478829e-05,0.00019550888168919675,179020
369,600569,0.001056788475443573,0.004635037172998128,0.001854014869199251,5.562044607597753e-05,0.0005562044607597753,53937
1745,600592,0.0007695011106083193,0.001033658208279832,0.0015390022212166386,4.594036481243697e-06,0.000684511435705311,435347
243,600595,0.0006183105198072577,0.00472261310818302,0.00434949469105795,0.00031981578610720227,0.00018122894546074793,93804
397,600609,0.0001820786094049671,0.002142458303998446,0.0031135442208249375,0.00021242504430579495,0.00023670219222645723,164764
268,600615,2.4308594129821782e-05,0.00013890625217041018,1.389062521704102e-05,1.0417968912780764e-05,3.1253906738342295e-05,287964
780,600636,0.000542638894686313,0.002365349028119826,0.0019548914026519737,0.0,6.261218015611304e-05,143742
8545,600644,0.0007779278837089358,0.0026781443167245536,0.0010626876648763028,9.037519730619584e-05,0.00029761487388764495,2567076
1414,600653,0.00043508744703433865,0.0017431210457617772,0.003752282823468118,0.0002050730642072679,0.000246641928573606,360847
5071,600664,0.00039695859309134236,0.000769638373149575,0.0019134739521719523,2.185093172979866e-05,0.00013929968977746646,3295054
2771,600668,0.0010745875323937002,0.0014903426592654285,0.0013721247477907197,4.250531648528851e-05,0.0003121484179388375,752847
374,600674,0.0004923521302435501,0.00032823475349570014,0.0009190573097879604,0.0,0.00016411737674785007,30466
970,600688,0.000728943599052657,0.001934395076085261,0.004550933870350148,8.225433607987179e-05,0.0005601803922680924,705130
120,600703,0.000563653728725986,0.0005166825846654872,0.0017379323302384568,0.0,0.00017222752822182905,63869
1909,600720,0.0002765472227319196,0.0011756533591968335,0.0005897926551154683,9.174552412907285e-05,0.00011664788067839262,762980
3288,600740,0.0016297585300363935,0.004655383722997184,0.001597949236109162,0.00012162377089823832,0.000658639497787383,534435
576,600765,0.0006465120673963964,0.001914670353443174,0.004868733184469786,7.957071598724879e-05,0.00017903411097130979,201079
149,600789,0.0016082557126583126,0.00257991020572271,0.0036520806808282517,3.350532734704818e-05,0.0005360852375527709,29846
2001,600801,0.001027997270849885,0.0026534853412546523,0.0007253381758788529,2.3482171161545596e-05,0.000717510785491671,766539
2628,600808,0.0012433510849189761,0.0046942847083675625,0.00319507396141594,0.0001268725596856098,0.0008701343051771406,945831
251,600819,0.00046380801340554774,0.004967234208085221,0.0013914240402166432,0.00011969239055627038,0.00031419252521020977,66838
141,600860,0.0012371644191513053,0.0017938884077693925,0.0029073363850055673,0.0,0.0,16166
157,600867,0.0008346756479718846,0.0014350563772148192,0.004598037780055645,2.9286864841118757e-05,0.00013179089178503442,68290
1088,600872,0.0005223405325080167,0.0013994257047407292,0.0026731544898939675,2.793264879722014e-05,0.0005530664461849588,358004
628,600875,0.0002612443941307093,0.0019854573953933907,0.009317716723995298,6.966517176818914e-05,0.00011320590412330736,114835
10086,600877,0.0006575401854139758,0.002530602979354297,0.003782665404895594,4.5365859772185714e-05,0.0004282395945810216,5665053
2899,600881,0.0009258476537812826,0.0020086868662472176,0.001336440961110373,6.306498511263809e-05,0.0007031074935962204,745263
1167,600886,0.0012609798386518979,0.007007035694327024,0.0041354406981242925,0.00015762247983148724,0.0007307951337641682,348935
291,600961,0.0008585512670866172,0.0018618021859294058,0.0021897880632433943,0.00021222615590905144,0.00020257951245864002,103663
921,600969,0.0008430118752446822,0.004389925616599243,0.0007072947931619471,0.00010700769933446431,0.0001513767453999739,383150
1397,600970,0.0007791817308467964,0.0034724004664090174,0.0025942168215252162,4.766758824003931e-05,0.001131188536311702,545444
985,600971,0.0007619203670326069,0.002298050139275766,0.002834671473046043,0.000180239226609864,0.0001843355726691791,244120
1875,600979,0.00019525301713663572,0.0012606553497734958,0.0005793921051989299,2.6528942545738548e-05,0.00011566618949942008,942367
2751,600985,0.001741087640581997,0.0021954847855300778,0.0019521564969574748,0.0001437848977929018,0.00017051414161337717,1084954
195,600992,0.0009303078105407919,0.0025886826032439428,0.003802127573514541,0.00016179266270274642,0.00042470573959470936,49446
1852,600997,0.0010746290779806032,0.0040329470570191605,0.0020772044821502464,0.00032527087034661933,0.0005476079209632958,485749
373,601011,0.001451580095785795,0.006037463710497605,0.002930897390854121,0.00020340612807189483,0.0005639897187447992,108158
230,601015,0.001822591091897754,0.004473632680112669,0.0032083628311919145,0.00015062736296675655,0.00043681935260359397,66389
5790,601016,0.0007747262715562681,0.005873325043819914,0.003531840355624164,0.0003172743479940041,0.0003781333365637631,3467031
520,601020,0.0012632705639289581,0.0022962898428068256,0.0010392422865819508,0.00019291323882658968,0.0006036317472961031,160694
5297,601106,0.0006825237379856975,0.0027056368921920377,0.0073552579217497464,0.00010991739793867473,0.0004034141149477015,3475337
694,601113,0.000500893420475945,0.0018398200636712597,0.0020661853594632733,7.706052622706847e-05,0.00024563042734878076,207629
577,601168,0.0008462101245515527,0.0029264766807407866,0.001286944564422153,0.00026444066392236024,0.0004671785062628364,113447
1059,601179,0.0006229060346246768,0.00225580971110508,0.0035639123838169012,7.118926109996307e-05,0.00025361174266861844,224753
175,601206,0.0008478682170542636,0.0003936531007751938,0.0010598352713178294,0.0,0.0008175872093023256,33024
5637,601216,0.0016377565229680803,0.00545503166744952,0.0012636497030007524,0.0002632603547918234,0.0007385145742317994,721719
355,601225,0.0012104035662622147,0.004878516812800756,0.0017639417825406666,0.00011070764325569037,0.0012399256044637321,135492
828,601233,0.0006600660066006601,0.003862088336493224,0.0025454673126887157,6.319780914261639e-05,0.00031950003510989396,284820
399,601313,0.0006129554258814299,0.0021821213161378906,0.001103319766586574,0.0,0.0014220565880449173,40786
11190,601600,0.0008112447805112673,0.0042011696469568035,0.0029528306925873794,0.00011886554125574673,0.0004882514954112635,3987699
1921,601608,0.0005405502801852285,0.0037725904971260744,0.004031604173048163,2.0270635506946072e-05,0.00020946323357177608,443992
446,601636,0.0009260484191030559,0.002767968901055288,0.004681123876784678,7.123449377715815e-05,0.0001424689875543163,98267
971,601677,0.0004070463150048061,0.0026482531337662083,0.002167644231712341,0.000127508484218373,7.356258704906134e-05,203908
268,601700,0.00039762361416475654,0.0017542218271974553,0.0006549094821537167,0.0,0.00014033774617579643,42754
4649,601958,0.0006278647371365586,0.0018607931004950623,0.0025553927964061,0.00022356211189450536,0.00020910287082670154,1798158
488,601969,0.000624468537414966,0.0008901998299319728,0.0004384566326530612,3.985969387755102e-05,0.0006045386904761905,150528
5873,601992,0.00139972234182947,0.0052326583250666735,0.0035691649551187034,6.43550501990561e-05,0.0007002845594028868,2361897
587,603011,0.0006055676603121642,0.0014604867101646313,0.0050938926720376166,2.3747751384790753e-05,0.00037402708431045437,168437
288,603088,0.00025436662709852465,0.0024164829574359844,0.0024588773952857385,0.0,4.2394437849754115e-05,23588
254,603169,0.0011136201936461781,0.002309730772006888,0.006186778853589878,0.0001752920675183799,0.0003815180293047092,96981
201,603188,0.0010861711302239936,0.0019858751136284177,0.0004521828310374566,6.992518005733865e-05,0.0011001561662354613,214515
2766,603299,0.0007430725977460627,0.00334010388125134,0.002394510495342022,0.00011466250506301971,0.00036334611993995853,671536
1356,603399,0.0005172045394183745,0.0035585269854963067,0.0013179729575912248,0.00017373279895520688,0.00033149016812142925,500769
158,603456,0.0007114483903480169,0.00337937985415308,0.0028161498784609,0.0,0.00020750578051817158,33734
473,603566,0.0012198132004535844,0.002750839739439315,0.0038812238196250415,3.2194483296428916e-05,0.0001895897349678592,279551
248,603658,0.0006506180871828237,0.00018072724643967324,0.0011205089279259742,0.0,0.0002530181450155425,27666
359,603718,0.0004374585168647801,0.0010861039039401436,0.0013123755505943403,0.0,7.542388221806553e-05,66292
1354,603798,0.0003997763750901839,0.0023518094565852226,0.0010369199728901646,5.9341805677449174e-05,0.00030607878717842205,320179
223,603866,0.00011448721177844435,0.0005495386165365329,0.0009158976942275548,0.0,2.289744235568887e-05,43673
173,603968,0.0005152647172484864,0.0007084889862166688,0.0003864485379363648,0.0002576323586242432,0.0,15526
799,603979,0.0007348866052877655,0.0018652935762121356,0.002478105994575023,0.00010742528449389263,0.00016602089421783407,409587
499,603998,0.00040654986113628237,0.0006416630338416023,0.001738857839799762,4.8981910980274986e-06,0.00042124443443036487,204157
